Category,Tender Number,Tender Description,Advertised,Closing,Organ Of State,Tender Type,Province,"Place where goods, works or services are required",Special Conditions,Contact Person,Email,Telephone number,FAX Number,Is there a briefing session?,Is it compulsory?,Briefing Date and Time,Briefing Venue,eSubmission,Two Envelope Submission,Source URL,Tender ID,Source
Municipal,KSD-011,Tender opening register for revenue management system,,,King Sabata Dalindyebo Local Municipality,Request for Bid,Eastern Cape,"Mthatha, Mqanduli",,,,,,,,,,,,https://ksd.gov.za/download/procurements/bid_opening_register/TRAINING-ON-REVENUE-MANAGEMENT-OPENING-RE-ADVERT.pdf,,King Sabata Dalindyebo
Municipal,KSD-012,TENDER OPENING REGISTER FOR A PANEL OF 13 SERVICE PROVIDERS FOR HIRING OF EVENT EQUIPMENT,,,King Sabata Dalindyebo Local Municipality,Request for Bid,Eastern Cape,"Mthatha, Mqanduli",,,,,,,,,,,,https://ksd.gov.za/download/procurements/bid_opening_register/Opening-reg-Hiring-of-event-eq.pdf,,King Sabata Dalindyebo
Municipal,KSD-013,"HIRING OF 03 CHEMICAL MOBILE TOILETS FOR MQANDULI POUND,MBUQE CEMETRY & NORTHCREST (OPENING REGISTER)",,,King Sabata Dalindyebo Local Municipality,Request for Bid,Eastern Cape,"Mthatha, Mqanduli",,,,,,,,,,,,https://ksd.gov.za/download/procurements/bid_opening_register/MOBILE-TOILETSOPENING-REGISTE.pdf,,King Sabata Dalindyebo
Municipal,KSD-014,SUPPLY AND DELIVERY OF SPECIALISED ROAD MARKING PAINT (OPENING REGISTER),,,King Sabata Dalindyebo Local Municipality,Request for Bid,Eastern Cape,"Mthatha, Mqanduli",,,,,,,,,,,,https://ksd.gov.za/download/procurements/bid_opening_register/MARKING-PAINT-OPENING-REGISTE.pdf,,King Sabata Dalindyebo
Municipal,KSD-015,OPENING REGISTER:DECOR FOR TREE LIGHTING,,,King Sabata Dalindyebo Local Municipality,Request for Bid,Eastern Cape,"Mthatha, Mqanduli",,,,,,,,,,,,https://ksd.gov.za/download/procurements/bid_opening_register/OPENING-REGISTER-FOR-DECOR-FOR-TREE-LIGHT.pdf,,King Sabata Dalindyebo
Municipal,KSD-016,OPENING REGISTER FOR HIRING OF 16 CHEMICAL TOILETS FOR FESTIVE SEASON,,,King Sabata Dalindyebo Local Municipality,Request for Bid,Eastern Cape,"Mthatha, Mqanduli",,,,,,,,,,,,https://ksd.gov.za/download/procurements/bid_opening_register/OPENING-REGISTER.CHEMICAL-TOILETS.pdf,,King Sabata Dalindyebo
Municipal,KSD-017,OPENING REGISTER FOR SUPPLY & INSTALLATION OF ACVANCED E-MAIL SECURITY SOLUTION,,,King Sabata Dalindyebo Local Municipality,Request for Bid,Eastern Cape,"Mthatha, Mqanduli",,,,,,,,,,,,https://ksd.gov.za/download/procurements/bid_opening_register/OPENING-REGISTEREMAIL-SECURITY.pdf,,King Sabata Dalindyebo
Municipal,KSD-018,OPENING REGISTER FOR PANEL OF THREE ELECTRICAL CONTRACTORS FOR REVENUE MANAGEMENT,,,King Sabata Dalindyebo Local Municipality,Request for Bid,Eastern Cape,"Mthatha, Mqanduli",,,,,,,,,,,,https://ksd.gov.za/download/procurements/bid_opening_register/OPENING-REGISTE.REVENUE-MANAGEMENT.pdf,,King Sabata Dalindyebo
Municipal,KSD-019,OPENING REGISTER FOR20 TURNKEY HOUSING CONTRACTORS FOR ENROLMENT WITH NHBRC,,,King Sabata Dalindyebo Local Municipality,Request for Bid,Eastern Cape,"Mthatha, Mqanduli",,,,,,,,,,,,https://ksd.gov.za/download/procurements/bid_opening_register/PERFOMANCE-FOR-Q1-N.MHLONTLO.pdf,,King Sabata Dalindyebo
Municipal,KSD-020,OPENING REGISTER-SUPPLY AND INSTALLATION OF HYGIENE EQUIPMENT,,,King Sabata Dalindyebo Local Municipality,Request for Bid,Eastern Cape,"Mthatha, Mqanduli",,,,,,,,,,,,https://ksd.gov.za/download/procurements/bid_opening_register/OPENING-REGISTER.SUPPLY-AND-INSTALLATION-OF-HYGIENE-EQUIPMENT.pdf,,King Sabata Dalindyebo
Municipal,KSD-021,OPENING REGISTER FOR SUPPLY AND DELIVERY OF ELECTRICAL MATERIAL,,,King Sabata Dalindyebo Local Municipality,Request for Bid,Eastern Cape,"Mthatha, Mqanduli",,,,,,,,,,,,https://ksd.gov.za/download/procurements/bid_opening_register/OPENING-REGISTER-SUPPLY-AND-DELIVERY-OF-ELECTRICAL-MATERIAL.pdf,,King Sabata Dalindyebo
Municipal,KSD-022,OPENING REGISTER:PANEL OF 12 CONSULTANTS,,,King Sabata Dalindyebo Local Municipality,Request for Bid,Eastern Cape,"Mthatha, Mqanduli",,,,,,,,,,,,https://ksd.gov.za/download/procurements/bid_opening_register/Opening-registerpanel-of-12-consultants.pdf,,King Sabata Dalindyebo
Municipal,KSD-023,OPENING REGISTER FOR TRAFFIC MANAGEMENT BACK OFFICE,,,King Sabata Dalindyebo Local Municipality,Request for Bid,Eastern Cape,"Mthatha, Mqanduli",,,,,,,,,,,,https://ksd.gov.za/download/procurements/bid_opening_register/OPENING-REGISTER-FOR-BACK-OFFICE.pdf,,King Sabata Dalindyebo
Municipal,KSD-024,SUPPLY-AND-DELIVERY-OF-HORSEBACK-EQUIPMENT-OPENING-REGISTER,,,King Sabata Dalindyebo Local Municipality,Request for Bid,Eastern Cape,"Mthatha, Mqanduli",,,,,,,,,,,,https://ksd.gov.za/download/procurements/bid_opening_register/SUPPLY-AND-DELIVERY-OF-HORSEBACK-EQUIPMENT-OPENING-REGISTER.pdf,,King Sabata Dalindyebo
Municipal,KSD-025,OPENING-REGISTER-FOR-REVIEWAL-OF-FINANCIAL-STATEMENTS,,,King Sabata Dalindyebo Local Municipality,Request for Bid,Eastern Cape,"Mthatha, Mqanduli",,,,,,,,,,,,https://ksd.gov.za/download/procurements/bid_opening_register/OPENING-REGISTER-FOR-REVIEWAL-OF-FINANCIAL-STATEMENTS.pdf,,King Sabata Dalindyebo
Municipal,KSD-026,OPENING REGISTER:PANEL OF 5 SERVICE PROVIDERS FOR CO-SOURCING OF THE INTERNAL AUDIT SERVICES,,,King Sabata Dalindyebo Local Municipality,Request for Bid,Eastern Cape,"Mthatha, Mqanduli",,,,,,,,,,,,https://ksd.gov.za/download/procurements/bid_opening_register/CO-SOURCING-OPEN-1.pdf,,King Sabata Dalindyebo
Municipal,KSD-027,"OPENING REGISTER:PANEL OF THREE SERVICE PROVIDERS TO SUPPLY & INSTALL WASTE RECEPTACLES SKIP,TROLLEY,240 LITRES",,,King Sabata Dalindyebo Local Municipality,Request for Bid,Eastern Cape,"Mthatha, Mqanduli",,,,,,,,,,,,https://ksd.gov.za/download/procurements/bid_opening_register/WASTE-RECEPTACLES-OPEN.pdf,,King Sabata Dalindyebo
Municipal,KSD-028,OPENING REGISTER:PANEL OF SERVICE PROVIDERS TO SUPPORT RETAIL OUTLETS/ SPAZA SHOPS,,,King Sabata Dalindyebo Local Municipality,Request for Bid,Eastern Cape,"Mthatha, Mqanduli",,,,,,,,,,,,https://ksd.gov.za/download/procurements/bid_opening_register/SPAZA-SHOPS.pdf,,King Sabata Dalindyebo
Municipal,KSD-029,OPENING REGISTER:COMPUTER LIFE CYCLE MANAGEMENT,,,King Sabata Dalindyebo Local Municipality,Request for Bid,Eastern Cape,"Mthatha, Mqanduli",,,,,,,,,,,,https://ksd.gov.za/download/procurements/bid_opening_register/COMPUTER-LIFE-CYCLE-OPENING-REGISTER.pdf,,King Sabata Dalindyebo
Municipal,KSD-030,"OPENING REGISTER: PROVISION OF 24-HOUR ETHICS, ANTI-FRAUD & CORRUPTIONHOTLINE MANAGEMENT",,,King Sabata Dalindyebo Local Municipality,Request for Bid,Eastern Cape,"Mthatha, Mqanduli",,,,,,,,,,,,https://ksd.gov.za/download/procurements/bid_opening_register/ETHICS-OPENING-REGISTER.pdf,,King Sabata Dalindyebo
Municipal,KSD-031,TENDER OPENING REGISTER.AMMUNITION & RELATED ITEMS,,,King Sabata Dalindyebo Local Municipality,Request for Bid,Eastern Cape,"Mthatha, Mqanduli",,,,,,,,,,,,https://ksd.gov.za/download/procurements/bid_opening_register/AMMUNITION.pdf,,King Sabata Dalindyebo
Municipal,KSD-032,Opening Register – Refuse Plastic Bags,,,King Sabata Dalindyebo Local Municipality,Request for Bid,Eastern Cape,"Mthatha, Mqanduli",,,,,,,,,,,,https://ksd.gov.za/download/procurements/bid_opening_register/Opening-Register-Refuse-Plastic-Bags.pdf,,King Sabata Dalindyebo
Municipal,KSD-033,Bid Opening Register – Lease Rental,,,King Sabata Dalindyebo Local Municipality,Request for Bid,Eastern Cape,"Mthatha, Mqanduli",,,,,,,,,,,,https://ksd.gov.za/download/procurements/bid_opening_register/Bid-Opening-Register-Lease-Rental.pdf,,King Sabata Dalindyebo
Municipal,KSD-034,RFQ – Battery Cells,,,King Sabata Dalindyebo Local Municipality,Request for Bid,Eastern Cape,"Mthatha, Mqanduli",,,,,,,,,,,,https://ksd.gov.za/download/procurements/bid_opening_register/RFQ-battery-cells.pdf,,King Sabata Dalindyebo
Municipal,KSD-035,RFQ – Cabinet Safe,,,King Sabata Dalindyebo Local Municipality,Request for Bid,Eastern Cape,"Mthatha, Mqanduli",,,,,,,,,,,,https://ksd.gov.za/download/procurements/bid_opening_register/RFQ-cabinet-safe.pdf,,King Sabata Dalindyebo
Municipal,KSD-036,Co-sourcing,,,King Sabata Dalindyebo Local Municipality,Request for Bid,Eastern Cape,"Mthatha, Mqanduli",,,,,,,,,,,,https://ksd.gov.za/download/procurements/bid_opening_register/Co-sourcing.pdf,,King Sabata Dalindyebo
Municipal,KSD-037,Waste Receptacles,,,King Sabata Dalindyebo Local Municipality,Request for Bid,Eastern Cape,"Mthatha, Mqanduli",,,,,,,,,,,,https://ksd.gov.za/download/procurements/bid_opening_register/Waste-Receptacles.pdf,,King Sabata Dalindyebo
Municipal,KSD-038,TICKET BOOKS,,,King Sabata Dalindyebo Local Municipality,Request for Bid,Eastern Cape,"Mthatha, Mqanduli",,,,,,,,,,,,https://ksd.gov.za/download/procurements/bid_opening_register/TICKET-BOOKS.pdf,,King Sabata Dalindyebo
Municipal,KSD-039,COFFEBAY,,,King Sabata Dalindyebo Local Municipality,Request for Bid,Eastern Cape,"Mthatha, Mqanduli",,,,,,,,,,,,https://ksd.gov.za/download/procurements/bid_opening_register/COFFEBAY.pdf,,King Sabata Dalindyebo
Municipal,KSD-040,FIRE EQUIPMENT,,,King Sabata Dalindyebo Local Municipality,Request for Bid,Eastern Cape,"Mthatha, Mqanduli",,,,,,,,,,,,https://ksd.gov.za/download/procurements/bid_opening_register/FIRE-EQUIPMENT.pdf,,King Sabata Dalindyebo
Municipal,KSD-041,FLUSHABLE TOILETS,,,King Sabata Dalindyebo Local Municipality,Request for Bid,Eastern Cape,"Mthatha, Mqanduli",,,,,,,,,,,,https://ksd.gov.za/download/procurements/bid_opening_register/FLUSHABLE-TOILETS.pdf,,King Sabata Dalindyebo
Municipal,KSD-042,CONFRENCING SCREEN,,,King Sabata Dalindyebo Local Municipality,Request for Bid,Eastern Cape,"Mthatha, Mqanduli",,,,,,,,,,,,https://ksd.gov.za/download/procurements/bid_opening_register/CONFRENCING-SCREEN.pdf,,King Sabata Dalindyebo
Municipal,KSD-043,OPENING REGISTER TRAINING,,,King Sabata Dalindyebo Local Municipality,Request for Bid,Eastern Cape,"Mthatha, Mqanduli",,,,,,,,,,,,https://ksd.gov.za/download/procurements/bid_opening_register/OPENING-REGISTER-TRAINING.pdf,,King Sabata Dalindyebo
Municipal,KSD-044,OPENING REGISTER WARD BASED CO,,,King Sabata Dalindyebo Local Municipality,Request for Bid,Eastern Cape,"Mthatha, Mqanduli",,,,,,,,,,,,https://ksd.gov.za/download/procurements/bid_opening_register/OPENING-REGISTER-WARD-BASED-CO.pdf,,King Sabata Dalindyebo
Municipal,KSD-045,SHEARING SHED,,,King Sabata Dalindyebo Local Municipality,Request for Bid,Eastern Cape,"Mthatha, Mqanduli",,,,,,,,,,,,https://ksd.gov.za/download/procurements/bid_opening_register/SHEARING-SHED.pdf,,King Sabata Dalindyebo
Municipal,KSD-046,RFQ FIRE EQUIPMENT,,,King Sabata Dalindyebo Local Municipality,Request for Bid,Eastern Cape,"Mthatha, Mqanduli",,,,,,,,,,,,https://ksd.gov.za/download/procurements/bid_opening_register/RFQ-FIRE-EQUIPMENT.pdf,,King Sabata Dalindyebo
Municipal,KSD-047,RFQ LOGISTICS FOR FLEA MARKET,,,King Sabata Dalindyebo Local Municipality,Request for Bid,Eastern Cape,"Mthatha, Mqanduli",,,,,,,,,,,,https://ksd.gov.za/download/procurements/bid_opening_register/RFQ-LOGISTICS-FOR-FLEA-MARKET.pdf,,King Sabata Dalindyebo
Municipal,KSD-048,ANTI FRAUD,,,King Sabata Dalindyebo Local Municipality,Request for Bid,Eastern Cape,"Mthatha, Mqanduli",,,,,,,,,,,,https://ksd.gov.za/download/procurements/bid_opening_register/ANTI-FRAUD-.pdf,,King Sabata Dalindyebo
Municipal,KSD-049,COMPUTER LIFECYCLE,,,King Sabata Dalindyebo Local Municipality,Request for Bid,Eastern Cape,"Mthatha, Mqanduli",,,,,,,,,,,,https://ksd.gov.za/download/procurements/bid_opening_register/COMPUTER-LIFECYCLE.pdf,,King Sabata Dalindyebo
Municipal,KSD-050,TOWN PLANNERS – 047.2024.25,,,King Sabata Dalindyebo Local Municipality,Request for Bid,Eastern Cape,"Mthatha, Mqanduli",,,,,,,,,,,,https://ksd.gov.za/download/procurements/bid_opening_register/TOWN-PLANNERS-047.2024.25.pdf,,King Sabata Dalindyebo
Municipal,KSD-051,LAND SURVEYORS – 048.2024.25,,,King Sabata Dalindyebo Local Municipality,Request for Bid,Eastern Cape,"Mthatha, Mqanduli",,,,,,,,,,,,https://ksd.gov.za/download/procurements/bid_opening_register/LAND-SURVEYORS-048.2024.25.pdf,,King Sabata Dalindyebo
Municipal,KSD-052,BRANDED MOBILE MOBILE VIP TOILETS,,,King Sabata Dalindyebo Local Municipality,Request for Bid,Eastern Cape,"Mthatha, Mqanduli",,,,,,,,,,,,https://ksd.gov.za/download/procurements/bid_opening_register/BRANDED-MOBILE-VIP-TOILETS.pdf,,King Sabata Dalindyebo
Municipal,KSD-053,VENDING SYSTEM,,,King Sabata Dalindyebo Local Municipality,Request for Bid,Eastern Cape,"Mthatha, Mqanduli",,,,,,,,,,,,https://ksd.gov.za/download/procurements/bid_opening_register/VENDING-SYSTEM.pdf,,King Sabata Dalindyebo
Municipal,KSD-054,PRINTING SOLUTION,,,King Sabata Dalindyebo Local Municipality,Request for Bid,Eastern Cape,"Mthatha, Mqanduli",,,,,,,,,,,,https://ksd.gov.za/download/procurements/bid_opening_register/PRINTING-SOLUTION.pdf,,King Sabata Dalindyebo
Municipal,KSD-055,BUMBANE FESTIVAL,,,King Sabata Dalindyebo Local Municipality,Request for Bid,Eastern Cape,"Mthatha, Mqanduli",,,,,,,,,,,,https://ksd.gov.za/download/procurements/bid_opening_register/BUMBANE-FESTIVAL.pdf,,King Sabata Dalindyebo
Municipal,KSD-056,CCTV SYSTEM,,,King Sabata Dalindyebo Local Municipality,Request for Bid,Eastern Cape,"Mthatha, Mqanduli",,,,,,,,,,,,https://ksd.gov.za/download/procurements/bid_opening_register/CCTV-SYSTEM.pdf,,King Sabata Dalindyebo
Municipal,KSD-057,RED FLAGS,,,King Sabata Dalindyebo Local Municipality,Request for Bid,Eastern Cape,"Mthatha, Mqanduli",,,,,,,,,,,,https://ksd.gov.za/download/procurements/bid_opening_register/RED-FLAGS.pdf,,King Sabata Dalindyebo
Municipal,KSD-058,CULTURAL FESTIVAL,,,King Sabata Dalindyebo Local Municipality,Request for Bid,Eastern Cape,"Mthatha, Mqanduli",,,,,,,,,,,,https://ksd.gov.za/download/procurements/bid_opening_register/CULTURAL-FESTIVAL.pdf,,King Sabata Dalindyebo
Municipal,KSD-059,AMMUNITION 14.10.2025,,,King Sabata Dalindyebo Local Municipality,Request for Bid,Eastern Cape,"Mthatha, Mqanduli",,,,,,,,,,,,https://ksd.gov.za/download/procurements/bid_opening_register/AMMUNITION.-14.10.2025_2.pdf,,King Sabata Dalindyebo
Municipal,KSD-060,BID OPENING REGISTER FOR AIR CONDITONERS,,,King Sabata Dalindyebo Local Municipality,Request for Bid,Eastern Cape,"Mthatha, Mqanduli",,,,,,,,,,,,https://ksd.gov.za/download/procurements/bid_opening_register/AIRCONS.pdf,,King Sabata Dalindyebo
Municipal,KSD-061,WINDOW BLINDS,,,King Sabata Dalindyebo Local Municipality,Request for Bid,Eastern Cape,"Mthatha, Mqanduli",,,,,,,,,,,,https://ksd.gov.za/download/procurements/bid_opening_register/WINDOW-BLINDS.pdf,,King Sabata Dalindyebo
Municipal,KSD-062,BID OPENING REGISTER FOR AGGREGATE MATERIAL 20.10.2025,,,King Sabata Dalindyebo Local Municipality,Request for Bid,Eastern Cape,"Mthatha, Mqanduli",,,,,,,,,,,,https://ksd.gov.za/download/procurements/bid_opening_register/AGGREGATES.pdf,,King Sabata Dalindyebo
Municipal,KSD-063,BID OPENING REGISTER FOR SHEARING SHED EQUIPMENT 20.10.2025,,,King Sabata Dalindyebo Local Municipality,Request for Bid,Eastern Cape,"Mthatha, Mqanduli",,,,,,,,,,,,https://ksd.gov.za/download/procurements/bid_opening_register/SHEARING-SHED_2.pdf,,King Sabata Dalindyebo
Municipal,KSD-064,OPENING REGISTER FOR CREDIT CONTROL AND DEBT COLLECTION,,,King Sabata Dalindyebo Local Municipality,Request for Bid,Eastern Cape,"Mthatha, Mqanduli",,,,,,,,,,,,https://ksd.gov.za/download/procurements/bid_opening_register/OPENING-REGISTER-FOR-CREDIT-CONTROL-AND-DEBT-COLLECTION.pdf,,King Sabata Dalindyebo
Municipal,KSD-065,OPENING REGISTER FOR ICT DIGITAL TRANSFOMATION,,,King Sabata Dalindyebo Local Municipality,Request for Bid,Eastern Cape,"Mthatha, Mqanduli",,,,,,,,,,,,https://ksd.gov.za/download/procurements/bid_opening_register/OPENING-REGISTER-FOR-ICT-DIGITAL-TRANSFOMATION.pdf,,King Sabata Dalindyebo
Municipal,KSD-066,OPENING REGISTER FOR COUNCIL CHAMBER RECORDING SYSTEM,,,King Sabata Dalindyebo Local Municipality,Request for Bid,Eastern Cape,"Mthatha, Mqanduli",,,,,,,,,,,,https://ksd.gov.za/download/procurements/bid_opening_register/OPENING-REGISTER-FOR-COUNCIL-CHAMBER-RECORDING-SYSTEM.pdf,,King Sabata Dalindyebo
Municipal,KSD-067,Opening Register For Neutral Earthing,,,King Sabata Dalindyebo Local Municipality,Request for Bid,Eastern Cape,"Mthatha, Mqanduli",,,,,,,,,,,,https://ksd.gov.za/download/procurements/bid_opening_register/Opening-register-for-neutral-earthing.pdf,,King Sabata Dalindyebo
Municipal,KSD-068,Opening Register For High Voltage,,,King Sabata Dalindyebo Local Municipality,Request for Bid,Eastern Cape,"Mthatha, Mqanduli",,,,,,,,,,,,https://ksd.gov.za/download/procurements/bid_opening_register/Opening-register-for-high-voltage.pdf,,King Sabata Dalindyebo
Municipal,KSD-069,OPENING REGISTER FOR DATA CENTRE,,,King Sabata Dalindyebo Local Municipality,Request for Bid,Eastern Cape,"Mthatha, Mqanduli",,,,,,,,,,,,https://ksd.gov.za/download/procurements/bid_opening_register/OPENING-REGISTER-FOR-DATA-CENTRE.pdf,,King Sabata Dalindyebo
Municipal,KSD-070,Fortclient Endpoint,,,King Sabata Dalindyebo Local Municipality,Request for Bid,Eastern Cape,"Mthatha, Mqanduli",,,,,,,,,,,,https://ksd.gov.za/download/procurements/bid_opening_register/fortclient-endpoint.pdf,,King Sabata Dalindyebo
Municipal,KSD-071,Financial Statement,,,King Sabata Dalindyebo Local Municipality,Request for Bid,Eastern Cape,"Mthatha, Mqanduli",,,,,,,,,,,,https://ksd.gov.za/download/procurements/bid_opening_register/financial-statement-.pdf,,King Sabata Dalindyebo
Municipal,KSD-072,TENDER OPENNING REGISTER FOR INTERGRATED TRANSPORT PLAN,,,King Sabata Dalindyebo Local Municipality,Request for Bid,Eastern Cape,"Mthatha, Mqanduli",,,,,,,,,,,,https://ksd.gov.za/download/procurements/bid_opening_register/TENDER-OPENNING-REGISTER-FOR-INTERGRATED-TRANSPORT-PLAN.pdf,,King Sabata Dalindyebo
Municipal,KSD-073,TENDER OPENNING REGISTER FOR PANEL OF 8,,,King Sabata Dalindyebo Local Municipality,Request for Bid,Eastern Cape,"Mthatha, Mqanduli",,,,,,,,,,,,https://ksd.gov.za/download/procurements/bid_opening_register/TENDER-OPENNING-REGISTER-FOR-PANEL-OF-8_2.pdf,,King Sabata Dalindyebo
Municipal,KSD-074,"OPENING REGISTER FOR CHEMICAL MOBILE TOILETS,ABLUTION FACILITIES",,,King Sabata Dalindyebo Local Municipality,Request for Bid,Eastern Cape,"Mthatha, Mqanduli",,,,,,,,,,,,https://ksd.gov.za/download/procurements/bid_opening_register/OPENING-REGISTER-FOR-CHEMICAL-MOBILE-TOILETSABLUTION-FACILITIES.pdf,,King Sabata Dalindyebo
Municipal,KSD-075,OPENING REGISTER FOR SUPPY AND DELIVERY OF ROPE LIGHTS,,,King Sabata Dalindyebo Local Municipality,Request for Bid,Eastern Cape,"Mthatha, Mqanduli",,,,,,,,,,,,https://ksd.gov.za/download/procurements/bid_opening_register/OPENING-REGISTER-FOR-SUPPY-AND-DELIVERY-OF-ROPE-LIGHTS.pdf,,King Sabata Dalindyebo
Municipal,KSD-076,OPENING REGISTER FOR THE ICENCING DIVISION,,,King Sabata Dalindyebo Local Municipality,Request for Bid,Eastern Cape,"Mthatha, Mqanduli",,,,,,,,,,,,https://ksd.gov.za/download/procurements/bid_opening_register/OPENING-REGISTER-FOR-THE-ICENCING-DIVISION.pdf,,King Sabata Dalindyebo
Municipal,KSD-077,OPENING REGISTER FOR TREE LIGHTING,,,King Sabata Dalindyebo Local Municipality,Request for Bid,Eastern Cape,"Mthatha, Mqanduli",,,,,,,,,,,,https://ksd.gov.za/download/procurements/bid_opening_register/OPENING-REGISTER-FOR-TREE-LIGHTING.pdf,,King Sabata Dalindyebo
Municipal,KSD-078,IMPLEMENTATION OF DIGITAL SIGNATURE SOLUTION,,,King Sabata Dalindyebo Local Municipality,Request for Bid,Eastern Cape,"Mthatha, Mqanduli",,,,,,,,,,,,https://ksd.gov.za/download/procurements/bid_opening_register/IMPLEMENTATION-OF-DIGITAL-SIGNATURE-SOLUTION.pdf,,King Sabata Dalindyebo
Municipal,KSD-079,REGISTER FOR PPE,,,King Sabata Dalindyebo Local Municipality,Request for Bid,Eastern Cape,"Mthatha, Mqanduli",,,,,,,,,,,,https://ksd.gov.za/download/procurements/bid_opening_register/REGISTER-FOR-PPE.pdf,,King Sabata Dalindyebo
Municipal,KSD-080,Bid Opening Register for Hiring of a Dozer,,,King Sabata Dalindyebo Local Municipality,Request for Bid,Eastern Cape,"Mthatha, Mqanduli",,,,,,,,,,,,https://ksd.gov.za/download/procurements/bid_opening_register/opening-reg.-d7.pdf,,King Sabata Dalindyebo
Municipal,KSD-081,Opening register for construction of unpaved roads and bridges,,,King Sabata Dalindyebo Local Municipality,Request for Bid,Eastern Cape,"Mthatha, Mqanduli",,,,,,,,,,,,https://ksd.gov.za/download/procurements/bid_opening_register/unpaved-roads-and-brigdes-reg.pdf,,King Sabata Dalindyebo
Municipal,KSD-082,Bid Opening Register Banking Services,,,King Sabata Dalindyebo Local Municipality,Request for Bid,Eastern Cape,"Mthatha, Mqanduli",,,,,,,,,,,,https://ksd.gov.za/download/procurements/bid_opening_register/banking-services.pdf,,King Sabata Dalindyebo
Municipal,KSD-083,Bid Opening Register for Training,,,King Sabata Dalindyebo Local Municipality,Request for Bid,Eastern Cape,"Mthatha, Mqanduli",,,,,,,,,,,,https://ksd.gov.za/download/procurements/bid_opening_register/cisa.pdf,,King Sabata Dalindyebo
Municipal,KSD-084,OPENING REGISTER FOR ERTIFIED INFORMATION SYSTEMS AUDITOR (CISA) AND CERTIFIED IN GOVERNANCE OF,,,King Sabata Dalindyebo Local Municipality,Request for Bid,Eastern Cape,"Mthatha, Mqanduli",,,,,,,,,,,,https://ksd.gov.za/download/procurements/bid_opening_register/OPENING-REGISTER-FOR-ERTIFIED-INFORMATION-SYSTEMS-AUDITOR-CISA-AND-CERTIFIED-IN-GOVERNANCE-OF.pdf,,King Sabata Dalindyebo
