Category,Tender Number,Tender Description,Advertised,Closing,Organ Of State,Tender Type,Province,"Place where goods, works or services are required",Special Conditions,Contact Person,Email,Telephone number,FAX Number,Is there a briefing session?,Is it compulsory?,Briefing Date and Time,Briefing Venue,eSubmission,Two Envelope Submission,Source URL,Tender ID,Source
Municipal,WMM-41,MAINTENANCE AND SERVICE OF BACKUP GENERATOR FOR 3 YEARS(RE-ADVERT),10/05/2024,10/06/2024,Winnie Madikizela-Mandela Local Municipality,Request for Bid,Eastern Cape,"Bizana, Winnie Madikizela-Mandela",,,,,,,,,,,,https://www.winniemmlm.gov.za/wp-content/uploads/2024/05/MAINTENANCE-AND-SERVICE-OF-BACKUP-GENERATOR-FOR-3-YEARSRE-ADVERT.pdf,,Winnie Madikizela-Mandela
Municipal,WMM-42,PANEL OF ATTORNEYS FOR 36 MONTHS,10/05/2024,10/06/2024,Winnie Madikizela-Mandela Local Municipality,Request for Bid,Eastern Cape,"Bizana, Winnie Madikizela-Mandela",,,,,,,,,,,,https://www.winniemmlm.gov.za/wp-content/uploads/2024/05/PANEL-OF-ATTORNEYS-FOR-36-MONTHS.pdf,,Winnie Madikizela-Mandela
Municipal,WMM-43,PRIVATE SECURITY FOR 36 MONTHS,08/05/2024,10/06/2024,Winnie Madikizela-Mandela Local Municipality,Request for Bid,Eastern Cape,"Bizana, Winnie Madikizela-Mandela",,,,,,,,,,,,https://www.winniemmlm.gov.za/wp-content/uploads/2024/05/PRIVATE-SECURITY-FOR-36-MONTHS.pdf,,Winnie Madikizela-Mandela
Municipal,WMM-44,PROVISION OF AUCTIONEER FOR LIVESTOCK AND MUNICIPAL ASSETS FOR 2 YEARS,19/04/2024,20/05/2024,Winnie Madikizela-Mandela Local Municipality,Request for Bid,Eastern Cape,"Bizana, Winnie Madikizela-Mandela",,,,,,,,,,,,https://www.winniemmlm.gov.za/wp-content/uploads/2024/05/PROVISION-OF-AUCTIONEER-FOR-LIVESTOCK-AND-MUNICIPAL-ASSETS-FOR-2-YEARS.pdf,,Winnie Madikizela-Mandela
Municipal,WMM-45,Tender Advert Supply & Delivery of Office Furniture,05/04/2024,25/04/2024,Winnie Madikizela-Mandela Local Municipality,Request for Bid,Eastern Cape,"Bizana, Winnie Madikizela-Mandela",,,,,,,,,,,,https://www.winniemmlm.gov.za/wp-content/uploads/2024/04/Tender-Advert-Supply-Delivery-of-Office-Furniture.pdf,,Winnie Madikizela-Mandela
Municipal,WMM-46,Tender Advert _ Proposals for Alternative Energy Supply Methods,05/04/2024,06/05/2024,Winnie Madikizela-Mandela Local Municipality,Request for Bid,Eastern Cape,"Bizana, Winnie Madikizela-Mandela",,,,,,,,,,,,https://www.winniemmlm.gov.za/wp-content/uploads/2024/04/Tender-Advert-_-Proposals-for-Alternative-Energy-Supply-Methods.pdf,,Winnie Madikizela-Mandela
Municipal,WMM-47,PREPARATION OF A GRAP COMPIANT IMMOVABLE ASSET REGISTER FOR 2023-26 FINANCIAL YEARS,15/03/2024,17/04/2024,Winnie Madikizela-Mandela Local Municipality,Request for Bid,Eastern Cape,"Bizana, Winnie Madikizela-Mandela",,,,,,,,,,,,https://www.winniemmlm.gov.za/wp-content/uploads/2024/03/PREPARATION-OF-A-GRAP-COMPIANT-IMMOVABLE-ASSET-REGISTER-FOR-2023-26-FINANCIAL-YEARS.pdf,,Winnie Madikizela-Mandela
Municipal,WMM-48,Tender Advert Preparation of a GRAP Compliant Immovable Asset Register for 2023_26 Financial Years,14/03/2024,17/04/2024,Winnie Madikizela-Mandela Local Municipality,Request for Bid,Eastern Cape,"Bizana, Winnie Madikizela-Mandela",,,,,,,,,,,,https://www.winniemmlm.gov.za/wp-content/uploads/2024/03/Tender-Advert-Preparation-of-a-GRAP-Compliant-Immovable-Asset-Register-for-2023_26-Financial-Years.pdf,,Winnie Madikizela-Mandela
Municipal,WMM-49,Created Tender Advert Integration of Civic Centre with the Municipal Main Building,08/03/2024,11/04/2024,Winnie Madikizela-Mandela Local Municipality,Request for Bid,Eastern Cape,"Bizana, Winnie Madikizela-Mandela",,,,,,,,,,,,https://www.winniemmlm.gov.za/wp-content/uploads/2024/03/Created-Tender-Advert-Integration-of-Civic-Centre-with-the-Municipal-Main-Building.pdf,,Winnie Madikizela-Mandela
Municipal,WMM-50,Municipal Adverts,,18/03/2024,Winnie Madikizela-Mandela Local Municipality,Request for Bid,Eastern Cape,"Bizana, Winnie Madikizela-Mandela",,,,,,,,,,,,https://www.winniemmlm.gov.za/wp-content/uploads/2024/02/Municipal-Adverts.pdf,,Winnie Madikizela-Mandela
Municipal,WMM-51,FEB 2024 - Maintenance of Back-Up Generator,,11/03/2024,Winnie Madikizela-Mandela Local Municipality,Request for Bid,Eastern Cape,"Bizana, Winnie Madikizela-Mandela",,,,,,,,,,,,https://www.winniemmlm.gov.za/wp-content/uploads/2024/02/FEB-2024-Maintenance-of-Back-Up-Generator.pdf,,Winnie Madikizela-Mandela
Municipal,WMM-52,Maintanance of CCTV Cameras,,04/03/2024,Winnie Madikizela-Mandela Local Municipality,Request for Bid,Eastern Cape,"Bizana, Winnie Madikizela-Mandela",,,,,,,,,,,,https://www.winniemmlm.gov.za/wp-content/uploads/2024/02/Maintanance-of-CCTV-Cameras.pdf,,Winnie Madikizela-Mandela
Municipal,WMM-53,FEB 2024 - Supply and Delivery of PPE and CCTV Maintenance,,04/03/2024,Winnie Madikizela-Mandela Local Municipality,Request for Bid,Eastern Cape,"Bizana, Winnie Madikizela-Mandela",,,,,,,,,,,,https://www.winniemmlm.gov.za/wp-content/uploads/2024/02/FEB-2024-Supply-and-Delivery-of-PPE-and-CCTV-Maintenance.pdf,,Winnie Madikizela-Mandela
Municipal,WMM-54,FEB 2024 - RE-ADVERT Wellness and Occupational Health Practitioner,,04/03/2024,Winnie Madikizela-Mandela Local Municipality,Request for Bid,Eastern Cape,"Bizana, Winnie Madikizela-Mandela",,,,,,,,,,,,https://www.winniemmlm.gov.za/wp-content/uploads/2024/02/FEB-2024-RE-ADVERT-Wellness-and-Occupational-Health-Practitioner.pdf,,Winnie Madikizela-Mandela
Municipal,WMM-55,FEB 2024 - Statue,,01/03/2024,Winnie Madikizela-Mandela Local Municipality,Request for Bid,Eastern Cape,"Bizana, Winnie Madikizela-Mandela",,,,,,,,,,,,https://www.winniemmlm.gov.za/wp-content/uploads/2024/02/FEB-2024-Statue.pdf,,Winnie Madikizela-Mandela
Municipal,WMM-56,FEB 2024 Maintenance of Municipal Main Buildings,,29/02/2024,Winnie Madikizela-Mandela Local Municipality,Request for Bid,Eastern Cape,"Bizana, Winnie Madikizela-Mandela",,,,,,,,,,,,https://www.winniemmlm.gov.za/wp-content/uploads/2024/02/FEB-2024-Maintenance-of-Municipal-Main-Buildings.pdf,,Winnie Madikizela-Mandela
Municipal,WMM-57,FEB 2024 - Server Room Infrastructure,,29/02/2024,Winnie Madikizela-Mandela Local Municipality,Request for Bid,Eastern Cape,"Bizana, Winnie Madikizela-Mandela",,,,,,,,,,,,https://www.winniemmlm.gov.za/wp-content/uploads/2024/02/FEB-2024-Server-Room-Infrastructure.pdf,,Winnie Madikizela-Mandela
Municipal,WMM-58,Panel of Service Providers (Turnkey Projects),,20/02/2024,Winnie Madikizela-Mandela Local Municipality,Request for Bid,Eastern Cape,"Bizana, Winnie Madikizela-Mandela",,,,,,,,,,,,https://www.winniemmlm.gov.za/wp-content/uploads/2024/02/Panel-of-Service-Providers-Turnkey-Projects.pdf,,Winnie Madikizela-Mandela
Municipal,WMM-59,Proposal for Alternative Methods of Surfacing,,20/02/2024,Winnie Madikizela-Mandela Local Municipality,Request for Bid,Eastern Cape,"Bizana, Winnie Madikizela-Mandela",,,,,,,,,,,,https://www.winniemmlm.gov.za/wp-content/uploads/2024/02/Proposal-for-Alternative-Methods-of-Surfacing.pdf,,Winnie Madikizela-Mandela
Municipal,WMM-60,JAN 2024 Extension of Waste Management and Cleaning Resources,,19/02/2024,Winnie Madikizela-Mandela Local Municipality,Request for Bid,Eastern Cape,"Bizana, Winnie Madikizela-Mandela",,,,,,,,,,,,https://www.winniemmlm.gov.za/wp-content/uploads/2024/02/JAN-2024-Extension-of-Waste-Management-and-Cleaning-Resources-1.pdf,,Winnie Madikizela-Mandela
Municipal,WMM-61,JAN 2024 Extension of Waste Management and Cleaning Resources,,19/02/2024,Winnie Madikizela-Mandela Local Municipality,Request for Bid,Eastern Cape,"Bizana, Winnie Madikizela-Mandela",,,,,,,,,,,,https://www.winniemmlm.gov.za/wp-content/uploads/2024/02/JAN-2024-Extension-of-Waste-Management-and-Cleaning-Resources.pdf,,Winnie Madikizela-Mandela
Municipal,WMM-62,JAN 2024 - Supply and Delivery of Laptops,,02/02/2024,Winnie Madikizela-Mandela Local Municipality,Request for Bid,Eastern Cape,"Bizana, Winnie Madikizela-Mandela",,,,,,,,,,,,https://www.winniemmlm.gov.za/wp-content/uploads/2024/02/JAN-2024-Supply-and-Delivery-of-Laptops.pdf,,Winnie Madikizela-Mandela
Municipal,WMM-63,JAN 2024 Maintenance of Solar and Indigent Register Verification,,26/01/2024,Winnie Madikizela-Mandela Local Municipality,Request for Bid,Eastern Cape,"Bizana, Winnie Madikizela-Mandela",,,,,,,,,,,,https://www.winniemmlm.gov.za/wp-content/uploads/2024/02/JAN-2024-Maintenance-of-Solar-and-Indigent-Register-Verification-2.pdf,,Winnie Madikizela-Mandela
Municipal,WMM-64,JAN 2024 Maintenance of Solar and Indigent Register Verification,,26/01/2024,Winnie Madikizela-Mandela Local Municipality,Request for Bid,Eastern Cape,"Bizana, Winnie Madikizela-Mandela",,,,,,,,,,,,https://www.winniemmlm.gov.za/wp-content/uploads/2024/02/JAN-2024-Maintenance-of-Solar-and-Indigent-Register-Verification-1.pdf,,Winnie Madikizela-Mandela
Municipal,WMM-65,NOV 2023 Multi Discipline Panel of Consultants and Multi Utility Online Prepaid Electricity,,26/01/2024,Winnie Madikizela-Mandela Local Municipality,Request for Bid,Eastern Cape,"Bizana, Winnie Madikizela-Mandela",,,,,,,,,,,,https://www.winniemmlm.gov.za/wp-content/uploads/2024/02/NOV-2023-Multi-Discipline-Panel-of-Consultants-and-Multi-Utility-Online-Prepaid-Electricity-1.pdf,,Winnie Madikizela-Mandela
Municipal,WMM-66,NOV 2023 Panel of Attorneys,,26/01/2024,Winnie Madikizela-Mandela Local Municipality,Request for Bid,Eastern Cape,"Bizana, Winnie Madikizela-Mandela",,,,,,,,,,,,https://www.winniemmlm.gov.za/wp-content/uploads/2024/02/NOV-2023-Panel-of-Attorneys-1.pdf,,Winnie Madikizela-Mandela
Municipal,WMM-67,NOV 2023 Multi Discipline Panel of Consultants and Multi Utility Online Prepaid Electricity,,26/01/2024,Winnie Madikizela-Mandela Local Municipality,Request for Bid,Eastern Cape,"Bizana, Winnie Madikizela-Mandela",,,,,,,,,,,,https://www.winniemmlm.gov.za/wp-content/uploads/2024/02/NOV-2023-Multi-Discipline-Panel-of-Consultants-and-Multi-Utility-Online-Prepaid-Electricity.pdf,,Winnie Madikizela-Mandela
Municipal,WMM-68,JAN 2024 - Supply and Delivery of Stationery,,26/01/2024,Winnie Madikizela-Mandela Local Municipality,Request for Bid,Eastern Cape,"Bizana, Winnie Madikizela-Mandela",,,,,,,,,,,,https://www.winniemmlm.gov.za/wp-content/uploads/2024/02/JAN-2024-Supply-and-Delivery-of-Stationery.pdf,,Winnie Madikizela-Mandela
Municipal,WMM-69,DEC 2023 - Agricultural Inputs,,14/12/2023,Winnie Madikizela-Mandela Local Municipality,Request for Bid,Eastern Cape,"Bizana, Winnie Madikizela-Mandela",,,,,,,,,,,,https://www.winniemmlm.gov.za/wp-content/uploads/2024/02/DEC-2023-Agricultural-Inputs.pdf,,Winnie Madikizela-Mandela
Municipal,WMM-70,SEP 2023 - Indigent Register Verification,,15/09/2023,Winnie Madikizela-Mandela Local Municipality,Request for Bid,Eastern Cape,"Bizana, Winnie Madikizela-Mandela",,,,,,,,,,,,https://www.winniemmlm.gov.za/wp-content/uploads/2024/02/SEP-2023-Indigent-Register-Verification.pdf,,Winnie Madikizela-Mandela
Municipal,WMM-71,NOV 2023 - Panel of Attorneys,,01/12/2023,Winnie Madikizela-Mandela Local Municipality,Request for Bid,Eastern Cape,"Bizana, Winnie Madikizela-Mandela",,,,,,,,,,,,https://www.winniemmlm.gov.za/wp-content/uploads/2024/02/NOV-2023-Panel-of-Attorneys.pdf,,Winnie Madikizela-Mandela
