Category,Tender Number,Tender Description,Advertised,Closing,Organ Of State,Tender Type,Province,"Place where goods, works or services are required",Special Conditions,Contact Person,Email,Telephone number,FAX Number,Is there a briefing session?,Is it compulsory?,Briefing Date and Time,Briefing Venue,eSubmission,Two Envelope Submission,Source URL,Tender ID,Source
Municipal,,Documents,,,Beaufort West Municipality,Request for Bid,Western Cape,Beaufort West,,,,,,,,,,,,https://www.beaufortwestmun.co.za/documents,,Beaufort West
Municipal,,Events LeadershipServicesInvestor RelationsDocumentsEventsCareersTendersGalleryNews Login | Register A-Z indexFAQs About us Thusong Centre Tourism Contact us,,,Beaufort West Municipality,Request for Bid,Western Cape,Beaufort West,,,,,,,,,,,,https://www.beaufortwestmun.co.za/events,,Beaufort West
Municipal,,Careers LeadershipServicesInvestor RelationsDocumentsEventsCareersTendersGalleryNews Login | Register A-Z indexFAQs About us Thusong Centre Tourism Contact us,,,Beaufort West Municipality,Request for Bid,Western Cape,Beaufort West,,,,,,,,,,,,https://www.beaufortwestmun.co.za/careers,,Beaufort West
Municipal,,Tenders LeadershipServicesInvestor RelationsDocumentsEventsCareersTendersGalleryNews Login | Register A-Z indexFAQs About us Thusong Centre Tourism Contact us,,,Beaufort West Municipality,Request for Bid,Western Cape,Beaufort West,,,,,,,,,,,,https://www.beaufortwestmun.co.za/procurementdisposals,,Beaufort West
Municipal,,Gallery LeadershipServicesInvestor RelationsDocumentsEventsCareersTendersGalleryNews Login | Register A-Z indexFAQs About us Thusong Centre Tourism Contact us,,,Beaufort West Municipality,Request for Bid,Western Cape,Beaufort West,,,,,,,,,,,,https://www.beaufortwestmun.co.za/galleries,,Beaufort West
Municipal,,News LeadershipServicesInvestor RelationsDocumentsEventsCareersTendersGalleryNews Login | Register A-Z indexFAQs About us Thusong Centre Tourism Contact us,,,Beaufort West Municipality,Request for Bid,Western Cape,Beaufort West,,,,,,,,,,,,https://www.beaufortwestmun.co.za/news,,Beaufort West
Municipal,,Tenders Tenders,,,Beaufort West Municipality,Request for Bid,Western Cape,Beaufort West,,,,,,,,,,,,https://www.beaufortwestmun.co.za/procurementdisposals,,Beaufort West
Municipal,Tenders/Quotations,Home Home>Tenders>Tenders/Quotations Available,,,Beaufort West Municipality,Request for Bid,Western Cape,Beaufort West,,,,,,,,,,,,https://www.beaufortwestmun.co.za/,,Beaufort West
Municipal,Tenders/Quotations,Tenders Home>Tenders>Tenders/Quotations Available,,,Beaufort West Municipality,Request for Bid,Western Cape,Beaufort West,,,,,,,,,,,,https://www.beaufortwestmun.co.za/procurementdisposals,,Beaufort West
Municipal,Tenders/Quotations,Tenders/Quotations Available,,,Beaufort West Municipality,Request for Bid,Western Cape,Beaufort West,,,,,,,,,,,,https://www.beaufortwestmun.co.za/tendersquotations-available,,Beaufort West
Municipal,Quotations,Becoming a supplier,,,Beaufort West Municipality,Request for Bid,Western Cape,Beaufort West,,,,,,,,,,,,https://www.beaufortwestmun.co.za/becoming-supplier,,Beaufort West
Municipal,Tenders/Quotations,Tenders/Quotations Awarded,,,Beaufort West Municipality,Request for Bid,Western Cape,Beaufort West,,,,,,,,,,,,https://www.beaufortwestmun.co.za/tendersquotations-awarded,,Beaufort West
Municipal,,Leadership,,,Bergrivier Municipality,Request for Bid,Western Cape,Bergrivier,,,,,,,,,,,,https://www.bergmun.org.za/leadership,,Bergrivier
Municipal,,Services,,,Bergrivier Municipality,Request for Bid,Western Cape,Bergrivier,,,,,,,,,,,,https://www.bergmun.org.za/services,,Bergrivier
Municipal,,Investor Relations,,,Bergrivier Municipality,Request for Bid,Western Cape,Bergrivier,,,,,,,,,,,,https://www.bergmun.org.za/investor-relations,,Bergrivier
Municipal,,Documents,,,Bergrivier Municipality,Request for Bid,Western Cape,Bergrivier,,,,,,,,,,,,https://www.bergmun.org.za/documents,,Bergrivier
Municipal,,Events LeadershipServicesInvestor RelationsDocumentsEventsCareersProcurementGalleryNews Login | Register A-Z indexFAQs About us Thusong Centre Tourism Contact us,,,Bergrivier Municipality,Request for Bid,Western Cape,Bergrivier,,,,,,,,,,,,https://www.bergmun.org.za/events,,Bergrivier
Municipal,,Careers LeadershipServicesInvestor RelationsDocumentsEventsCareersProcurementGalleryNews Login | Register A-Z indexFAQs About us Thusong Centre Tourism Contact us,,,Bergrivier Municipality,Request for Bid,Western Cape,Bergrivier,,,,,,,,,,,,https://www.bergmun.org.za/careers,,Bergrivier
Municipal,,Procurement,,,Bergrivier Municipality,Request for Bid,Western Cape,Bergrivier,,,,,,,,,,,,https://www.bergmun.org.za/procurement-0,,Bergrivier
Municipal,,Gallery LeadershipServicesInvestor RelationsDocumentsEventsCareersProcurementGalleryNews Login | Register A-Z indexFAQs About us Thusong Centre Tourism Contact us,,,Bergrivier Municipality,Request for Bid,Western Cape,Bergrivier,,,,,,,,,,,,https://www.bergmun.org.za/galleries,,Bergrivier
Municipal,,News LeadershipServicesInvestor RelationsDocumentsEventsCareersProcurementGalleryNews Login | Register A-Z indexFAQs About us Thusong Centre Tourism Contact us,,,Bergrivier Municipality,Request for Bid,Western Cape,Bergrivier,,,,,,,,,,,,https://www.bergmun.org.za/news,,Bergrivier
Municipal,Quotations,Home Home>Procurement>Tenders / Quotations Available,,,Bergrivier Municipality,Request for Bid,Western Cape,Bergrivier,,,,,,,,,,,,https://www.bergmun.org.za/,,Bergrivier
Municipal,Quotations,Procurement,,,Bergrivier Municipality,Request for Bid,Western Cape,Bergrivier,,,,,,,,,,,,https://www.bergmun.org.za/procurement-0,,Bergrivier
Municipal,Quotations,Tenders / Quotations Available,,,Bergrivier Municipality,Request for Bid,Western Cape,Bergrivier,,,,,,,,,,,,https://www.bergmun.org.za/tenders-quotations-available,,Bergrivier
Municipal,TENDER 8/3/11-2026,APPOINTMENT OF A SERVICE PROVIDER TO COMPILE W2RAP’S FOR VARIOUS WASTEWATER SYSTEMS IN BERGRIVIER MUNICIPALITY,20/02/2026,06/03/2026,Bergrivier Municipality,Request for Bid,Western Cape,Bergrivier,,,,,,,,,,,,http://www.bergmun.org.za/sites/default/files/Tender%20Document%208.3.11-2026%20MN25-2026.pdf,,Bergrivier
Municipal,TENDER 8/3/4-2026,"APPOINTMENT OF A SERVICE PROVIDER FOR THE SERVICING, MAINTENANCE, TESTING AND REPAIR OF DIESEL-POWERED STANDBY GENERATORS FOR A PERIOD ENDING 30 JUNE 2029",20/02/2026,23/03/2026,Bergrivier Municipality,Request for Bid,Western Cape,Bergrivier,,,,,,,,,,,,http://www.bergmun.org.za/sites/default/files/Tender%20Document%208.3.4-2026%20MN6-2026.pdf,,Bergrivier
Municipal,QUOTATION,"SUPPLY, DELIVERY AND FITTING OF FIREFIGHTING PUMPS FOR BERGRIVIER MUNICIPALITY UNTIL 30 JUNE 2026",18/02/2026,25/02/2026,Bergrivier Municipality,Request for Bid,Western Cape,Bergrivier,,,,,,,,,,,,https://www.bergmun.org.za/sites/default/files/documents/FQ%20Document%208.2.4-2026%20MN35-2026.pdf,,Bergrivier
Municipal,QUOTATION,"SUPPLY, DELIVERY AND INSTALLATION OF AN ENVIRONMENTAL MONITORING DEVICE AND CCTV CAMERA SYSTEM FOR BERGRIVIER MUNICIPALITY",17/02/2026,24/02/2026,Bergrivier Municipality,Request for Bid,Western Cape,Bergrivier,,,,,,,,,,,,https://www.bergmun.org.za/sites/default/files/documents/FQ%20Document%208.2.5-2026%20MN36-2026.pdf,,Bergrivier
Municipal,TENDER 8/3/10-2026,APPOINTMENT OF A SERVICE PROVIDER FOR THE PROVISION OF A SUPPORT AND MAINTENANCE CONTRACT FOR THE CURRENT HUMAN RESOURCE AND PAYROLL SYSTEM FROM THE 1ST OF JULY 2026 UNTIL 30 JUNE 2029,13/02/2026,17/03/2026,Bergrivier Municipality,Request for Bid,Western Cape,Bergrivier,,,,,,,,,,,,https://www.bergmun.org.za/sites/default/files/documents/T%208.3.10-2026%20MN24-2026.pdf,,Bergrivier
Municipal,TENDER 8/3/9-2026,ALIENATION OF VARIOUS MUNICIPAL PROPERTIES IN PIKETBERG,13/02/2026,16/03/2026,Bergrivier Municipality,Request for Bid,Western Cape,Bergrivier,,,,,,,,,,,,https://www.bergmun.org.za/sites/default/files/documents/Tender%20Document%208.3.9_2026%20-%20PB%20INDUSTRIAL%20ERVEN.pdf,,Bergrivier
Municipal,TENDER 8/3/8-2026,APPOINTMENT OF A SERVICE PROVIDER FOR THE SORTING AND CRUSHING OF BUILDERS' RUBBLE TO 40MM AT THE VELDDRIF TRANSFER STATION FROM DATE OF APPOINTMENT UNTIL 30 JUNE 2027,13/02/2026,16/03/2026,Bergrivier Municipality,Request for Bid,Western Cape,Bergrivier,,,,,,,,,,,,https://www.bergmun.org.za/sites/default/files/documents/Tender%20Document%208.3.8-2026%20MN22-2026.pdf,,Bergrivier
Municipal,QUOTATION,"CANCELLATION: SUPPLY, DELIVERY AND INSTALLATION OF AN ENVIRONMENTAL MONITORING DEVICE FOR BERGRIVIER MUNICIPALITY",11/02/2026,30/06/2026,Bergrivier Municipality,Request for Bid,Western Cape,Bergrivier,,,,,,,,,,,,https://www.bergmun.org.za/sites/default/files/documents/Quotation%20Cancellation.pdf,,Bergrivier
Municipal,TENDER 8/3/3-2026,"SUPPLY, INSTALLATION AND MANAGEMENT OF AN STS6 EDITION 2 COMPLIANT PREPAYMENT ELECTRICITY VENDING SYSTEM FROM DATE OF APPOINTMENT UNTIL 30 JUNE 2031",06/02/2026,10/03/2026,Bergrivier Municipality,Request for Bid,Western Cape,Bergrivier,,,,,,,,,,,,https://www.bergmun.org.za/sites/default/files/documents/Tender%20Document%208.3.3-2026%20MN5-2026.pdf,,Bergrivier
Municipal,TENDER 8/3/2-2026,APPOINTMENT OF A SERVICE PROVIDER TO ASSIST WITH ASSET MANAGEMENT FROM DATE OF APPOINTMENT UNTIL 30 JUNE 2029,06/02/2026,09/03/2026,Bergrivier Municipality,Request for Bid,Western Cape,Bergrivier,,,,,,,,,,,,https://www.bergmun.org.za/sites/default/files/documents/Tender%20Document%208.3.2-2026%20MN4-2026.pdf,,Bergrivier
Municipal,Quotations,Tenders Awarded,,,Bergrivier Municipality,Request for Bid,Western Cape,Bergrivier,,,,,,,,,,,,https://www.bergmun.org.za/tenders-awarded,,Bergrivier
Municipal,RFQ/IPR/2025-26/370,PROFESSIONAL SERVICES FOR INTEGRATED PUBLIC RELATIONS SERVICE FOR BUFFALO CITY METROPOLITAN MUNICIPALITY FOR A PERIOD OF THREE MONTHS,17/02/2026,24/02/2026,Buffalo City Metropolitan Municipality,Request for Bid,Eastern Cape,"East London, Mdantsane, King William's Town",,,,,,,,,,,,https://vendorportal.buffalocity.gov.za/Supplier/Tenders,,Buffalo City
Municipal,RFQ/LED/2025-26/379,Supply and delivery of farming inputs for food security in BCMM,20/02/2026,27/02/2026,Buffalo City Metropolitan Municipality,Request for Bid,Eastern Cape,"East London, Mdantsane, King William's Town",,,,,,,,,,,,https://vendorportal.buffalocity.gov.za/Supplier/Tenders,,Buffalo City
Municipal,RFQ/LED/2025-26/378,Appointment of a service provider to supply and deliver craft material and equipment to local creatives,20/02/2026,27/02/2026,Buffalo City Metropolitan Municipality,Request for Bid,Eastern Cape,"East London, Mdantsane, King William's Town",,,,,,,,,,,,https://vendorportal.buffalocity.gov.za/Supplier/Tenders,,Buffalo City
Municipal,RFQ/LED/2025-26/369,Appointment of a service provider to supply and deliver agricultural machinery for BCMM farmers,17/02/2026,24/02/2026,Buffalo City Metropolitan Municipality,Request for Bid,Eastern Cape,"East London, Mdantsane, King William's Town",,,,,,,,,,,,https://vendorportal.buffalocity.gov.za/Supplier/Tenders,,Buffalo City
Municipal,RFQ/LED/2025-26/368,APPOINTMENT OF SERVICE PROVIDER TO SUPPLY AND DELIVER PRODUCTION INPUTS FOR URBAN AGRICULTURE,17/02/2026,24/02/2026,Buffalo City Metropolitan Municipality,Request for Bid,Eastern Cape,"East London, Mdantsane, King William's Town",,,,,,,,,,,,https://vendorportal.buffalocity.gov.za/Supplier/Tenders,,Buffalo City
Municipal,RFQ/LED/2025-26/371,APPOINTMENT OF SERVICE PROVIDER TO SUPPLY AND DELIVER PRODUCTION INPUTS FOR WOOL PRODUCTION FARMERS ASSOCIATION IN BCMM,17/02/2026,24/02/2026,Buffalo City Metropolitan Municipality,Request for Bid,Eastern Cape,"East London, Mdantsane, King William's Town",,,,,,,,,,,,https://vendorportal.buffalocity.gov.za/Supplier/Tenders,,Buffalo City
Municipal,RFQ/SW&EM/2025-26/377,APPOINTMENT OF A SUITABLY QUALIFIED AND INDEPENDENT SERVICE PROVIDER TO CONDUCT AN EXTERNAL AUDIT OF THE KING WILLIAMS TOWN LANDFILL SITE.,20/02/2026,27/02/2026,Buffalo City Metropolitan Municipality,Request for Bid,Eastern Cape,"East London, Mdantsane, King William's Town",,,,,,,,,,,,https://vendorportal.buffalocity.gov.za/Supplier/Tenders,,Buffalo City
Municipal,RFQ/IDP/2025-26/376,SUPPLY AND DELIVERY OF WARD ASSETS FOR THE WARD DEVELOPMENT AND UPLIFTMENT PROGRAMME IN WARD 48,20/02/2026,27/02/2026,Buffalo City Metropolitan Municipality,Request for Bid,Eastern Cape,"East London, Mdantsane, King William's Town",,,,,,,,,,,,https://vendorportal.buffalocity.gov.za/Supplier/Tenders,,Buffalo City
Municipal,RFQ/SRCD/2025-26/363,LANDSCAPING OF TOKOTA PLAYGROUND,17/02/2026,24/02/2026,Buffalo City Metropolitan Municipality,Request for Bid,Eastern Cape,"East London, Mdantsane, King William's Town",,,,,,,,,,,,https://vendorportal.buffalocity.gov.za/Supplier/Tenders,,Buffalo City
Municipal,RFQ/SPD/2025-26/364,SUPPLY AND DELIVERY OF BUILDING MAINTENANCE PPE,17/02/2026,24/02/2026,Buffalo City Metropolitan Municipality,Request for Bid,Eastern Cape,"East London, Mdantsane, King William's Town",,,,,,,,,,,,https://vendorportal.buffalocity.gov.za/Supplier/Tenders,,Buffalo City
Municipal,RFQ/PS&ES/2025-26/366,"PROVISION OF STANDALONE CCTV CAMERA AT CAMBRIDGE PUMP STATION, EAST LONDON",17/02/2026,24/02/2026,Buffalo City Metropolitan Municipality,Request for Bid,Eastern Cape,"East London, Mdantsane, King William's Town",,,,,,,,,,,,https://vendorportal.buffalocity.gov.za/Supplier/Tenders,,Buffalo City
Municipal,RFQ/PS&ES/2025-26/365,"PROVISION OF ARMED RESPONSE SERVICES 24 HOURS A DAY, 7 DAYS A WEEK, FOR 6 MONTHS (180 DAYS) AT MPAC OFFICE, EAST LONDON",17/02/2026,24/02/2026,Buffalo City Metropolitan Municipality,Request for Bid,Eastern Cape,"East London, Mdantsane, King William's Town",,,,,,,,,,,,https://vendorportal.buffalocity.gov.za/Supplier/Tenders,,Buffalo City
Municipal,RFQ/DHL/2025-26/367,SUPPLY AND DELIEVRY OF BOOKS IN LIBRARY EDITIONS AND FORMSRT FOR USE IN LIBRARIES,17/02/2026,24/02/2026,Buffalo City Metropolitan Municipality,Request for Bid,Eastern Cape,"East London, Mdantsane, King William's Town",,,,,,,,,,,,https://vendorportal.buffalocity.gov.za/Supplier/Tenders,,Buffalo City
Municipal,RFQ/DCOMS/2025-26/380,REFURBISHMENT OF ABLUTIONS AT THE ORIENT SWIMMING POOL: BUFFALO CITY METROPOLITAN MUNICIPALITY,20/02/2026,27/02/2026,Buffalo City Metropolitan Municipality,Request for Bid,Eastern Cape,"East London, Mdantsane, King William's Town",,,,,,,,,,,,https://vendorportal.buffalocity.gov.za/Supplier/Tenders,,Buffalo City
Municipal,RFQ/SRCD/2025-26/385,Tree removal as per specification,20/02/2026,27/02/2026,Buffalo City Metropolitan Municipality,Request for Bid,Eastern Cape,"East London, Mdantsane, King William's Town",,,,,,,,,,,,https://vendorportal.buffalocity.gov.za/Supplier/Tenders,,Buffalo City
Municipal,RFQ/SRCD/2025-26/384,Supply and fit artificial grass as per specification,20/02/2026,27/02/2026,Buffalo City Metropolitan Municipality,Request for Bid,Eastern Cape,"East London, Mdantsane, King William's Town",,,,,,,,,,,,https://vendorportal.buffalocity.gov.za/Supplier/Tenders,,Buffalo City
Municipal,RFQ/DHL/2025-26/374,"UPGRADE AND REFURBISHMENT BREIDBACH HALL – PLUMBING, ELECTRICAL AND RELATED WORKS",20/02/2026,27/02/2026,Buffalo City Metropolitan Municipality,Request for Bid,Eastern Cape,"East London, Mdantsane, King William's Town",,,,,,,,,,,,https://vendorportal.buffalocity.gov.za/Supplier/Tenders,,Buffalo City
Municipal,RFQ/DHL/2025-26/375,"UPGRADE AND REFURBISHMENT OF BREIDBACH LIBRARY – ELECTRICAL, FLOORING AND BUILDING WORKS",20/02/2026,27/02/2026,Buffalo City Metropolitan Municipality,Request for Bid,Eastern Cape,"East London, Mdantsane, King William's Town",,,,,,,,,,,,https://vendorportal.buffalocity.gov.za/Supplier/Tenders,,Buffalo City
Municipal,RFQ/LED/2025-26/373,"APPOINTMENT OF SERVICE PROVIDER TO SUPPLY, DELIVERY AND CONSTRUCTION OF A CATTLE DIPPING TANK AT MZINTSHANE VILLAGE- QONCE",20/02/2026,27/02/2026,Buffalo City Metropolitan Municipality,Request for Bid,Eastern Cape,"East London, Mdantsane, King William's Town",,,,,,,,,,,,https://vendorportal.buffalocity.gov.za/Supplier/Tenders,,Buffalo City
Municipal,RFQ/PS&ES/2025-26/372,"PROVISION OF SECURITY GUARDING SERVICES 24 HOURS A DAY, 7 DAYS A WEEK, FOR 3 MONTHS (90 DAYS), AT KING WILLIAMS TOWN POWER STATION, QONCE",20/02/2026,27/02/2026,Buffalo City Metropolitan Municipality,Request for Bid,Eastern Cape,"East London, Mdantsane, King William's Town",,,,,,,,,,,,https://vendorportal.buffalocity.gov.za/Supplier/Tenders,,Buffalo City
Municipal,RFQ/LED/2025-26/381,"APPOINTMENT OF A SERVICE PROVIDER TO SUPPLY, DELIVER AND ERECT GLAMPING TENTS AND TENT DECKING FOR NICHE TOURISM PRODUCT IN MDANTSANE",20/02/2026,27/02/2026,Buffalo City Metropolitan Municipality,Request for Bid,Eastern Cape,"East London, Mdantsane, King William's Town",,,,,,,,,,,,https://vendorportal.buffalocity.gov.za/Supplier/Tenders,,Buffalo City
Municipal,RFQ/PS&ES/2025-26/386,"PROVISION OF SECURITY GUARDING SERVICES 24 HOURS A DAY, 7 DAYS A WEEK, FOR 3 MONTHS (90 DAYS), AT ZOO, EAST LONDON",20/02/2026,27/02/2026,Buffalo City Metropolitan Municipality,Request for Bid,Eastern Cape,"East London, Mdantsane, King William's Town",,,,,,,,,,,,https://vendorportal.buffalocity.gov.za/Supplier/Tenders,,Buffalo City
Municipal,RFQ/IDP/2025-26/382,PROVISION OF PROFESSIONAL SERVICES TO COORDINATE THE MID-YEAR AND ANNUAL PERFORMANCE EVALUATIONS OF THE MUNICIPAL MANAGER AND MANAGERS DIRECTLY ACCOUNTABLE TO THE MUNICIPAL MANAGER,20/02/2026,27/02/2026,Buffalo City Metropolitan Municipality,Request for Bid,Eastern Cape,"East London, Mdantsane, King William's Town",,,,,,,,,,,,https://vendorportal.buffalocity.gov.za/Supplier/Tenders,,Buffalo City
Municipal,RFQ/SE&EM/2025-26/383,PROVISION OF PPE FOR SOLID WASTE COASTAL REGION,20/02/2026,27/02/2026,Buffalo City Metropolitan Municipality,Request for Bid,Eastern Cape,"East London, Mdantsane, King William's Town",,,,,,,,,,,,https://vendorportal.buffalocity.gov.za/Supplier/Tenders,,Buffalo City
Municipal,,Home Home Tender,,,City of Cape Town,Request for Bid,Western Cape,Cape Town,,,,,,,,,,,,https://web1.capetown.gov.za/web1/tenderportal/,,Cape Town
Municipal,Tender Home,Tender Home Tender,,,City of Cape Town,Request for Bid,Western Cape,Cape Town,,,,,,,,,,,,https://web1.capetown.gov.za/web1/tenderportal/Tender,,Cape Town
Municipal,tender for,162C/2025/26,,20/03/2026,City of Cape Town,Request for Bid,Western Cape,Cape Town,,,,,,,,,,,,https://web1.capetown.gov.za,,Cape Town
Municipal,tender for,Term tender for the provision of multidisciplinary professional services for desalination projects,,20/03/2026,City of Cape Town,Request for Bid,Western Cape,Cape Town,,,,,,,,,,,,https://web1.capetown.gov.za,,Cape Town
Municipal,tender for,WATER AND SANITATION,,20/03/2026,City of Cape Town,Request for Bid,Western Cape,Cape Town,,,,,,,,,,,,https://web1.capetown.gov.za,,Cape Town
Municipal,tender for,Bulk Services,,20/03/2026,City of Cape Town,Request for Bid,Western Cape,Cape Town,,,,,,,,,,,,https://web1.capetown.gov.za,,Cape Town
Municipal,tender for,2026-03-20,,20/03/2026,City of Cape Town,Request for Bid,Western Cape,Cape Town,,,,,,,,,,,,https://web1.capetown.gov.za,,Cape Town
Municipal,tender for,2026-03-20 10:00 AM,,20/03/2026,City of Cape Town,Request for Bid,Western Cape,Cape Town,,,,,,,,,,,,https://web1.capetown.gov.za,,Cape Town
Municipal,tender for,2026-02-16,,16/02/2026,City of Cape Town,Request for Bid,Western Cape,Cape Town,,,,,,,,,,,,https://web1.capetown.gov.za,,Cape Town
Municipal,tender for,2026-02-16 10:53 AM,,16/02/2026,City of Cape Town,Request for Bid,Western Cape,Cape Town,,,,,,,,,,,,https://web1.capetown.gov.za,,Cape Town
Municipal,tender for,162C/2025/26 Term tender for the provision of multidisciplinary professional services for desalination projects WATER AND SANITATION Bulk Services 2026-03-20 2026-03-20 10:00 AM 2026-02-16 2026-02-16 10:53 AM,,20/03/2026,City of Cape Town,Request for Bid,Western Cape,Cape Town,,,,,,,,,,,,https://web1.capetown.gov.za,,Cape Town
Municipal,tender for,162C/2025/26 Term tender for the provision of multidisciplinary professional services for desalination projects WATER AND SANITATION Bulk Services 2026-03-20 2026-03-20 10:00 AM 2026-02-16 2026-02-16 10:53 AM,,20/03/2026,City of Cape Town,Request for Bid,Western Cape,Cape Town,,,,,,,,,,,,https://web1.capetown.gov.za/web1/tenderportal/Tender/Details/317335,,Cape Town
Municipal,tender for,162C/2025/26 Term tender for the provision of multidisciplinary professional services for desalination projects WATER AND SANITATION Bulk Services 2026-03-20 2026-03-20 10:00 AM 2026-02-16 2026-02-16 10:53 AM,,20/03/2026,City of Cape Town,Request for Bid,Western Cape,Cape Town,,,,,,,,,,,,https://web1.capetown.gov.za/web1/tenderportal/Tender/AddNotice/317335,,Cape Town
Municipal,tender for,162C/2025/26 Term tender for the provision of multidisciplinary professional services for desalination projects WATER AND SANITATION Bulk Services 2026-03-20 2026-03-20 10:00 AM 2026-02-16 2026-02-16 10:53 AM,,20/03/2026,City of Cape Town,Request for Bid,Western Cape,Cape Town,,,,,,,,,,,,https://web1.capetown.gov.za/web1/tenderportal/Tender/Delete/317335,,Cape Town
Municipal,tender for,153Q/2025/26,,16/03/2026,City of Cape Town,Request for Bid,Western Cape,Cape Town,,,,,,,,,,,,https://web1.capetown.gov.za,,Cape Town
Municipal,tender for,Term tender for repairs and maintenance of the fire sprinkler systems at various buildings within th...,,16/03/2026,City of Cape Town,Request for Bid,Western Cape,Cape Town,,,,,,,,,,,,https://web1.capetown.gov.za,,Cape Town
Municipal,tender for,CORPORATE SERVICES,,16/03/2026,City of Cape Town,Request for Bid,Western Cape,Cape Town,,,,,,,,,,,,https://web1.capetown.gov.za,,Cape Town
Municipal,tender for,Facilities Management,,16/03/2026,City of Cape Town,Request for Bid,Western Cape,Cape Town,,,,,,,,,,,,https://web1.capetown.gov.za,,Cape Town
Municipal,tender for,2026-03-16,,16/03/2026,City of Cape Town,Request for Bid,Western Cape,Cape Town,,,,,,,,,,,,https://web1.capetown.gov.za,,Cape Town
Municipal,tender for,2026-03-16 10:00 AM,,16/03/2026,City of Cape Town,Request for Bid,Western Cape,Cape Town,,,,,,,,,,,,https://web1.capetown.gov.za,,Cape Town
Municipal,tender for,2026-02-13,,13/02/2026,City of Cape Town,Request for Bid,Western Cape,Cape Town,,,,,,,,,,,,https://web1.capetown.gov.za,,Cape Town
