Category,Tender Number,Tender Description,Advertised,Closing,Organ Of State,Tender Type,Province,"Place where goods, works or services are required",Special Conditions,Contact Person,Email,Telephone number,FAX Number,Is there a briefing session?,Is it compulsory?,Briefing Date and Time,Briefing Venue,eSubmission,Two Envelope Submission,Source URL,Tender ID,Source
Municipal,Quotations,Procurement,,,Bergrivier Municipality,Request for Bid,Western Cape,Bergrivier,,,,,,,,,,,,https://www.bergmun.org.za/procurement-0,,Bergrivier
Municipal,Quotations,Tenders / Quotations Available,,,Bergrivier Municipality,Request for Bid,Western Cape,Bergrivier,,,,,,,,,,,,https://www.bergmun.org.za/tenders-quotations-available,,Bergrivier
Municipal,TENDER 8/3/11-2026,APPOINTMENT OF A SERVICE PROVIDER TO COMPILE W2RAP’S FOR VARIOUS WASTEWATER SYSTEMS IN BERGRIVIER MUNICIPALITY,20/02/2026,06/03/2026,Bergrivier Municipality,Request for Bid,Western Cape,Bergrivier,,,,,,,,,,,,http://www.bergmun.org.za/sites/default/files/Tender%20Document%208.3.11-2026%20MN25-2026.pdf,,Bergrivier
Municipal,TENDER 8/3/4-2026,"APPOINTMENT OF A SERVICE PROVIDER FOR THE SERVICING, MAINTENANCE, TESTING AND REPAIR OF DIESEL-POWERED STANDBY GENERATORS FOR A PERIOD ENDING 30 JUNE 2029",20/02/2026,23/03/2026,Bergrivier Municipality,Request for Bid,Western Cape,Bergrivier,,,,,,,,,,,,http://www.bergmun.org.za/sites/default/files/Tender%20Document%208.3.4-2026%20MN6-2026.pdf,,Bergrivier
Municipal,QUOTATION,"SUPPLY, DELIVERY AND FITTING OF FIREFIGHTING PUMPS FOR BERGRIVIER MUNICIPALITY UNTIL 30 JUNE 2026",18/02/2026,25/02/2026,Bergrivier Municipality,Request for Bid,Western Cape,Bergrivier,,,,,,,,,,,,https://www.bergmun.org.za/sites/default/files/documents/FQ%20Document%208.2.4-2026%20MN35-2026.pdf,,Bergrivier
Municipal,QUOTATION,"SUPPLY, DELIVERY AND INSTALLATION OF AN ENVIRONMENTAL MONITORING DEVICE AND CCTV CAMERA SYSTEM FOR BERGRIVIER MUNICIPALITY",17/02/2026,24/02/2026,Bergrivier Municipality,Request for Bid,Western Cape,Bergrivier,,,,,,,,,,,,https://www.bergmun.org.za/sites/default/files/documents/FQ%20Document%208.2.5-2026%20MN36-2026.pdf,,Bergrivier
Municipal,TENDER 8/3/10-2026,APPOINTMENT OF A SERVICE PROVIDER FOR THE PROVISION OF A SUPPORT AND MAINTENANCE CONTRACT FOR THE CURRENT HUMAN RESOURCE AND PAYROLL SYSTEM FROM THE 1ST OF JULY 2026 UNTIL 30 JUNE 2029,13/02/2026,17/03/2026,Bergrivier Municipality,Request for Bid,Western Cape,Bergrivier,,,,,,,,,,,,https://www.bergmun.org.za/sites/default/files/documents/T%208.3.10-2026%20MN24-2026.pdf,,Bergrivier
Municipal,TENDER 8/3/9-2026,ALIENATION OF VARIOUS MUNICIPAL PROPERTIES IN PIKETBERG,13/02/2026,16/03/2026,Bergrivier Municipality,Request for Bid,Western Cape,Bergrivier,,,,,,,,,,,,https://www.bergmun.org.za/sites/default/files/documents/Tender%20Document%208.3.9_2026%20-%20PB%20INDUSTRIAL%20ERVEN.pdf,,Bergrivier
Municipal,TENDER 8/3/8-2026,APPOINTMENT OF A SERVICE PROVIDER FOR THE SORTING AND CRUSHING OF BUILDERS' RUBBLE TO 40MM AT THE VELDDRIF TRANSFER STATION FROM DATE OF APPOINTMENT UNTIL 30 JUNE 2027,13/02/2026,16/03/2026,Bergrivier Municipality,Request for Bid,Western Cape,Bergrivier,,,,,,,,,,,,https://www.bergmun.org.za/sites/default/files/documents/Tender%20Document%208.3.8-2026%20MN22-2026.pdf,,Bergrivier
Municipal,QUOTATION,"CANCELLATION: SUPPLY, DELIVERY AND INSTALLATION OF AN ENVIRONMENTAL MONITORING DEVICE FOR BERGRIVIER MUNICIPALITY",11/02/2026,30/06/2026,Bergrivier Municipality,Request for Bid,Western Cape,Bergrivier,,,,,,,,,,,,https://www.bergmun.org.za/sites/default/files/documents/Quotation%20Cancellation.pdf,,Bergrivier
Municipal,TENDER 8/3/3-2026,"SUPPLY, INSTALLATION AND MANAGEMENT OF AN STS6 EDITION 2 COMPLIANT PREPAYMENT ELECTRICITY VENDING SYSTEM FROM DATE OF APPOINTMENT UNTIL 30 JUNE 2031",06/02/2026,10/03/2026,Bergrivier Municipality,Request for Bid,Western Cape,Bergrivier,,,,,,,,,,,,https://www.bergmun.org.za/sites/default/files/documents/Tender%20Document%208.3.3-2026%20MN5-2026.pdf,,Bergrivier
Municipal,TENDER 8/3/2-2026,APPOINTMENT OF A SERVICE PROVIDER TO ASSIST WITH ASSET MANAGEMENT FROM DATE OF APPOINTMENT UNTIL 30 JUNE 2029,06/02/2026,09/03/2026,Bergrivier Municipality,Request for Bid,Western Cape,Bergrivier,,,,,,,,,,,,https://www.bergmun.org.za/sites/default/files/documents/Tender%20Document%208.3.2-2026%20MN4-2026.pdf,,Bergrivier
Municipal,Quotations,Tenders Awarded,,,Bergrivier Municipality,Request for Bid,Western Cape,Bergrivier,,,,,,,,,,,,https://www.bergmun.org.za/tenders-awarded,,Bergrivier
