Category,Tender Number,Tender Description,Advertised,Closing,Organ Of State,Tender Type,Province,"Place where goods, works or services are required",Special Conditions,Contact Person,Email,Telephone number,FAX Number,Is there a briefing session?,Is it compulsory?,Briefing Date and Time,Briefing Venue,eSubmission,Two Envelope Submission,Source URL,Tender ID,Source
Municipal,Tender Notice,Download: Tender Notice,,,Laingsburg Municipality,Request for Bid,Western Cape,Laingsburg,,,,,,,,,,,,http://laingsburg.gov.za/sites/default/files/content_uploads/SCM-T-2025-26-004%20-%20Final%20Tender%20Notice%20%281%29.pdf,,Laingsburg
Municipal,Tender: SCM-T-2025/26-003,Notice: 98/2025 Tender: SCM-T-2025/26-003 CONSTULTING ELECTRICAL ENGINEERING SERVICES Start Date: 12/08/2025 08:00 End Date: 08/09/2025 12:00,12/08/2025,08/09/2025,Laingsburg Municipality,Request for Bid,Western Cape,Laingsburg,,,,,,,,,,,,http://laingsburg.gov.za,,Laingsburg
Municipal,Tender Notice,Download: Tender Notice,,,Laingsburg Municipality,Request for Bid,Western Cape,Laingsburg,,,,,,,,,,,,http://laingsburg.gov.za/sites/default/files/content_uploads/SCM-T-2025-26-003%20-%20Final%20Tender%20Notice%20%281%29.pdf,,Laingsburg
Municipal,Tender: SCM-T-2025/26-002,Notice: 97/2025 Tender: SCM-T-2025/26-002 CONSTRUCTION OF BERGSIG SPORTS FACILITY PHASE TWO Start Date: 11/08/2025 08:00 End Date: 29/08/2025 12:00,11/08/2025,29/08/2025,Laingsburg Municipality,Request for Bid,Western Cape,Laingsburg,,,,,,,,,,,,http://laingsburg.gov.za,,Laingsburg
Municipal,Tender Notice,Download: Tender Notice,,,Laingsburg Municipality,Request for Bid,Western Cape,Laingsburg,,,,,,,,,,,,http://laingsburg.gov.za/sites/default/files/content_uploads/SCM-T-2025-26-002%20-%20Final%20Tender%20Notice%20%281%29.pdf,,Laingsburg
Municipal,Tender: SCM-T-2025/26-001,Notice: 92/2025 Tender: SCM-T-2025/26-001 PROVISION OF INTERNET AND TELEPHONE SERVICES Start Date: 31/07/2025 08:00 End Date: 01/09/2025 10:00,31/07/2025,01/09/2025,Laingsburg Municipality,Request for Bid,Western Cape,Laingsburg,,,,,,,,,,,,http://laingsburg.gov.za,,Laingsburg
Municipal,Tender Notice,Download: Tender Notice,,,Laingsburg Municipality,Request for Bid,Western Cape,Laingsburg,,,,,,,,,,,,http://laingsburg.gov.za/sites/default/files/tenders/SCM-T-2025-26-002 - Final Tender Notice.pdf,,Laingsburg
Municipal,,Tenders Recieved,,,Laingsburg Municipality,Request for Bid,Western Cape,Laingsburg,,,,,,,,,,,,https://laingsburg.gov.za/tenders-recieved-0,,Laingsburg
Municipal,,Tenders Awarded,,,Laingsburg Municipality,Request for Bid,Western Cape,Laingsburg,,,,,,,,,,,,https://laingsburg.gov.za/tenders-awarded-0,,Laingsburg
Municipal,SCM Notices,SCM Notices,,,Laingsburg Municipality,Request for Bid,Western Cape,Laingsburg,,,,,,,,,,,,https://laingsburg.gov.za/scm-notices,,Laingsburg
