Category,Tender Number,Tender Description,Advertised,Closing,Organ Of State,Tender Type,Province,"Place where goods, works or services are required",Special Conditions,Contact Person,Email,Telephone number,FAX Number,Is there a briefing session?,Is it compulsory?,Briefing Date and Time,Briefing Venue,eSubmission,Two Envelope Submission,Source URL,Tender ID,Source
Municipal,ELM 23/2025,REQUEST FOR A PANEL OF SERVICE PROVIDERS FOR REPAIR AND MAINTENANCE OF SEDANS AND LDVS LESS THAN 3000KG FOR A PERIOD OF 36 MONTHS,07/07/2025,15/08/2025,Emalahleni Local Municipality,Request for Bid,Mpumalanga,Emalahleni (Witbank),,,,,,,,,,,,https://emalahleni.gov.za/v2/elm-business/tenders,,Emalahleni
Municipal,ELM 22/2025,REQUEST FOR A PANEL OF SERVICE PROVIDERS FOR REPAIR AND MAINTENANCE OF YELLOW PLANT AND TRACTORS FOR A PERIOD OF 36 MONTHS,07/07/2025,13/08/2025,Emalahleni Local Municipality,Request for Bid,Mpumalanga,Emalahleni (Witbank),,,,,,,,,,,,https://emalahleni.gov.za/v2/elm-business/tenders,,Emalahleni
Municipal,ELM 21/2025,APPOINTMENT OF A PANEL OF SERVICE PROVIDERS FOR THE SUPPLY AND DELIVERY OF ADDITIONAL ELECTRICAL COMPONENTS FOR A  PERIOD OF 36 MONTHS,04/07/2025,08/08/2025,Emalahleni Local Municipality,Request for Bid,Mpumalanga,Emalahleni (Witbank),,,,,,,,,,,,https://emalahleni.gov.za/v2/elm-business/tenders,,Emalahleni
Municipal,ELM 20/2025,APPOINTMENT OF A PANEL OF SERVICE PROVIDERS FOR THE SUPPLY AND DELIVERY OF WATER AND SEWER COMPONENTS FOR A PERIOD  OF 36 MONTHS,04/07/2025,20/08/2025,Emalahleni Local Municipality,Request for Bid,Mpumalanga,Emalahleni (Witbank),,,,,,,,,,,,https://emalahleni.gov.za/v2/elm-business/tenders,,Emalahleni
Municipal,ELM 19/2025,PROVISION FOR BANKING SERVICES FOR EMALAHLENI LOCAL MUNICIPALITY FOR A PERIOD OF FIVE (5) YEARS,30/06/2025,30/09/2025,Emalahleni Local Municipality,Request for Bid,Mpumalanga,Emalahleni (Witbank),,,,,,,,,,,,https://emalahleni.gov.za/v2/elm-business/tenders,,Emalahleni
Municipal,ELM 18/2025,APPOINTMENT OF A PANEL FOR PROFESSIONAL LEGAL SERVICE PROVIDERS FOR A PERIOD OF THIRTY-SIX (36) MONTHS FOR EMALAHLENI LOCAL MUNICIPALITY,30/06/2025,30/07/2025,Emalahleni Local Municipality,Request for Bid,Mpumalanga,Emalahleni (Witbank),,,,,,,,,,,,https://emalahleni.gov.za/v2/elm-business/tenders,,Emalahleni
Municipal,ELM 17/2025,A PANEL OF SERVICE PROVIDERS FOR THE MAINTENANCE OF WATER AND SEWER NETWORK CIVIL INFRASTRUCTURE EMALAHLENI LOCAL MUNICIPALITY FOR A PERIOD OF 36 MONTHS,23/05/2025,25/06/2025,Emalahleni Local Municipality,Request for Bid,Mpumalanga,Emalahleni (Witbank),,,,,,,,,,,,https://emalahleni.gov.za/v2/elm-business/tenders,,Emalahleni
Municipal,ELM 16/2025,APPOINTMENT OF A PANEL OF SERVICE PROVIDERS FOR HIRING OF CONSTRUCTION PLANT AND MAINTENANCE OF GRAVEL ROADS IN EMALAHLENI LOCAL MUNICIPALITY FOR A PERIOD OF 36 MONTHS,23/05/2025,25/06/2025,Emalahleni Local Municipality,Request for Bid,Mpumalanga,Emalahleni (Witbank),,,,,,,,,,,,https://emalahleni.gov.za/v2/elm-business/tenders,,Emalahleni
Municipal,ELM 15/2025,APPOINTMENT OF AN ELECTRICAL CONTRACTOR FOR THE ELECTRIFICATION OF 280 RESIDENTIAL UNITS AT PHOLA TOWNSHIP - EZIPOKWENI,20/05/2025,20/06/2025,Emalahleni Local Municipality,Request for Bid,Mpumalanga,Emalahleni (Witbank),,,,,,,,,,,,https://emalahleni.gov.za/v2/elm-business/tenders,,Emalahleni
Municipal,ELM 14/2025,APPOINTMENT OF AN ELECTRICAL CONTRACTOR FOR THE ELECTRIFICATION OF 341 UNITS AT HLALANIKAHLE,20/05/2025,20/06/2025,Emalahleni Local Municipality,Request for Bid,Mpumalanga,Emalahleni (Witbank),,,,,,,,,,,,https://emalahleni.gov.za/v2/elm-business/tenders,,Emalahleni
Municipal,ELM 13/2025,UPGRADE AND REHABILITATION OF DIEDERICKS ROAD,20/05/2025,20/06/2025,Emalahleni Local Municipality,Request for Bid,Mpumalanga,Emalahleni (Witbank),,,,,,,,,,,,https://emalahleni.gov.za/v2/elm-business/tenders,,Emalahleni
Municipal,ELM 04/2025,"ELM 04/2025 (RE-ADVERT) -::- APPOINTMENT OF A SERVICE PROVIDER FOR THE SUPPLY, DELIVERY, INSTALLATION, SUPPORT, AND MAINTENANCE OF THE LOCAL AREA NETWORK FOR THREE YEARS (36 MONTHS)",07/04/2025,09/05/2025,Emalahleni Local Municipality,Request for Bid,Mpumalanga,Emalahleni (Witbank),,,,,,,,,,,,https://emalahleni.gov.za/v2/elm-business/tenders,,Emalahleni
