Category,Tender Number,Tender Description,Advertised,Closing,Organ Of State,Tender Type,Province,"Place where goods, works or services are required",Special Conditions,Contact Person,Email,Telephone number,FAX Number,Is there a briefing session?,Is it compulsory?,Briefing Date and Time,Briefing Venue,eSubmission,Two Envelope Submission,Source URL,Tender ID,Source
Municipal,RFQ171/2026,RFQ171/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ170/2026,RFQ170/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ169/2026,RFQ169/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ168/2026,RFQ168/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ167/2026,RFQ167/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ166/2026,RFQ166/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ1652026,RFQ1652026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ164/2026,RFQ164/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ163/2026,RFQ163/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ162/2026,RFQ162/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ161/2026,RFQ161/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ160/2026,RFQ160/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ159/2026,RFQ159/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ158/2026,RFQ158/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ157/2026,RFQ157/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ156/2026,RFQ156/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ155/2026,RFQ155/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ154/2026,RFQ154/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ153/2026,RFQ153/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ152/2026,RFQ152/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ151/2026,RFQ151/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ150/2026,RFQ150/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ149/2026,RFQ149/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ148/2026,RFQ148/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ147/2026,RFQ147/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ146/2026,RFQ146/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ145/2026,RFQ145/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ144/2026,RFQ144/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ143/2026,RFQ143/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ142/2026,RFQ142/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ141/2026,RFQ141/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ140/2026,RFQ140/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ139/2026,RFQ139/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ138/2026,RFQ138/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ137/2026,RFQ137/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ136/2026,RFQ136/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ135/2026,RFQ135/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ134/2026,RFQ134/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ133/2026,RFQ133/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ132/2026,RFQ132/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ131/2026,RFQ131/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ130/2026,RFQ130/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ129/2026,RFQ129/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ128/2026,RFQ128/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ127/2026,RFQ127/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ126/2026,RFQ126/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ125/2026,RFQ125/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ124/2026,RFQ124/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ123/2026,RFQ123/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ122/2026,RFQ122/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ121/2026,RFQ121/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ120/2026,RFQ120/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ119/2026,RFQ119/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ118/2026,RFQ118/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ117/2026,RFQ117/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ116/2026,RFQ116/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ115/2026,RFQ115/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ114/2026,RFQ114/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ113/2026,RFQ113/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ112/2026,RFQ112/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ111/2026,RFQ111/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ110/2026,RFQ110/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ109/2026,RFQ109/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ108/2026,RFQ108/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ107/2026,RFQ107/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ106/2026,RFQ106/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ105/2026,RFQ105/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ104/2026,RFQ104/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ103/2026,RFQ103/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ102/2026,RFQ102/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ101/2026,RFQ101/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ100/2026,RFQ100/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ099/2026,RFQ099/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ098/2026,RFQ098/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ097/2026,RFQ097/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ096/2026,RFQ096/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ095/2026,RFQ095/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ094/2026,RFQ094/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ093/2026,RFQ093/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ092/2026,RFQ092/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ091/2026,RFQ091/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ090/2026,RFQ090/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ089/2026,RFQ089/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ088/2026,RFQ088/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ087/2026,RFQ087/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ086/2026,RFQ086/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ085/2026,RFQ085/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ084/2026,RFQ084/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ083/2026,RFQ083/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ082/2026,RFQ082/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ081/2026,RFQ081/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ080/2026,RFQ080/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ079/2026,RFQ079/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ078/2026,RFQ078/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ077/2026,RFQ077/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ076/2026,RFQ076/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ075/2026,RFQ075/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ074/2026,RFQ074/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ073/2026,RFQ073/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ072/2026,RFQ072/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ071/2026,RFQ071/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ070/2026,RFQ070/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ069/2026,RFQ069/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ068/2026,RFQ068/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ067/2026,RFQ067/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ066/2026,RFQ066/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ065/2026,RFQ065/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ064/2026,RFQ064/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ063/2026,RFQ063/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ062/2026,RFQ062/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ061/2026,RFQ061/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ060/2026,RFQ060/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ059/2026,RFQ059/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ058/2026,RFQ058/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ057/2026,RFQ057/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ056/2026,RFQ056/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ055/2026,RFQ055/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ054/2026,RFQ054/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
Municipal,RFQ053/2026,RFQ053/2026,,,Saldanha Bay Municipality,Request for Bid,Western Cape,Saldanha Bay,,,,,,,,,,,,https://sbm.gov.za/quotations-r30000-below/,,Saldanha Bay
